2022-04-26 12:19:00,790 main WARN JNDI lookup class is not available because this JRE does not support JNDI. JNDI string lookups will not be available, continuing configuration. Ignoring java.lang.ClassNotFoundException: org.apache.logging.log4j.core.lookup.JndiLookup
2020-05-24 ,72889
2021-03-21 ,68865
2021-11-22 ,63651
2019-01-16 ,40349
2019-05-27 ,66595
2020-01-14 ,44144
2020-05-25 ,67876
2021-03-22 ,56194
2021-11-23 ,61199
2019-01-17 ,38956
2019-05-28 ,59432
2019-06-01 ,76419
2020-01-15 ,54251
2020-05-26 ,53062
2021-03-23 ,61562
2021-11-24 ,57450
2019-01-18 ,34227
2019-05-29 ,55089
2019-06-02 ,67298
2020-01-16 ,45247
2020-05-27 ,55071
2021-03-24 ,32777
2021-11-25 ,35032
2019-01-19 ,23748
2019-06-03 ,77694
2020-01-17 ,34122
2020-05-28 ,46091
2020-06-01 ,52926
2021-03-25 ,64655
2021-11-26 ,31984
2019-06-04 ,83299
2020-01-18 ,13301
2020-05-29 ,53356
2020-06-02 ,46471
2021-03-26 ,71611
2021-08-10 ,92682
2021-11-27 ,37424
2019-06-05 ,78805
2020-01-19 ,25935
2020-06-03 ,28766
2021-03-27 ,84703
2021-08-11 ,97929
2021-11-28 ,41659
2021-12-01 ,74033
2019-06-06 ,81356
2020-06-04 ,39659
2021-03-28 ,25254
2021-04-01 ,45525
2021-08-12 ,99794
2021-11-29 ,58568
2021-12-02 ,79361
2019-06-07 ,82950
2020-06-05 ,33064
2021-03-29 ,52597
2021-04-02 ,42829
2021-08-13 ,98729
2021-12-03 ,72581
2019-06-08 ,78096
2019-07-30 ,80742
2019-11-20 ,57625
2020-06-06 ,56263
2021-04-03 ,61213
2021-08-14 ,111777
2021-12-04 ,68158
2019-03-20 ,55379
2019-06-09 ,73972
2019-07-31 ,65580
2019-11-21 ,62696
2020-06-07 ,80441
2021-04-04 ,63331
2021-08-15 ,108608
2021-12-05 ,62504
2019-03-21 ,21238
2019-11-22 ,51063
2020-06-08 ,60847
2020-07-30 ,72109
2020-11-20 ,68483
2021-04-05 ,68134
2021-08-16 ,102319
2021-12-06 ,67732
2019-03-22 ,35463
2019-11-23 ,40088
2020-03-20 ,31327
2020-06-09 ,61666
2020-07-31 ,70846
2020-11-21 ,75233
2021-04-06 ,76222
2021-08-17 ,107424
2021-12-07 ,67189
2019-03-23 ,37375
2019-11-24 ,18146
2020-03-21 ,31712
2020-11-22 ,46012
2021-04-07 ,77677
2021-08-18 ,106527
2021-12-08 ,65876
2019-03-24 ,50312
2019-11-25 ,58709
2020-03-22 ,19891
2020-11-23 ,42599
2021-04-08 ,81549
2021-05-30 ,17683
2021-08-19 ,104849
2021-12-09 ,66551
2019-03-25 ,53451
2019-11-26 ,63638
2020-03-23 ,3999
2020-11-24 ,53102
2021-01-20 ,36251
2021-04-09 ,68184
2021-05-31 ,89250
2019-03-26 ,55414
2019-08-10 ,82793
2019-11-27 ,51356
2020-03-24 ,20863
2020-11-25 ,56843
2021-01-21 ,40897
2019-03-27 ,54473
2019-08-11 ,73365
2019-11-28 ,16173
2019-12-01 ,10759
2020-03-25 ,12066
2020-11-26 ,30687
2021-01-22 ,44037
2019-03-28 ,58529
2019-04-01 ,51391
2019-08-12 ,81371
2019-11-29 ,23219
2019-12-02 ,18018
2020-03-26 ,21996
2020-08-10 ,68992
2020-11-27 ,53108
2021-01-23 ,32137
2019-03-29 ,59307
2019-04-02 ,57891
2019-08-13 ,75004
2019-12-03 ,39230
2020-03-27 ,26504
2020-08-11 ,75292
2020-11-28 ,53202
2020-12-01 ,53067
2021-01-24 ,27353
2019-04-03 ,67911
2019-08-14 ,75603
2019-12-04 ,47384
2020-03-28 ,8871
2020-04-01 ,20363
2020-08-12 ,66069
2020-11-29 ,52557
2020-12-02 ,47330
2021-01-25 ,36060
2019-04-04 ,66396
2019-08-15 ,84883
2019-12-05 ,49027
2020-03-29 ,9646
2020-04-02 ,19012
2020-08-13 ,62427
2020-12-03 ,53146
2021-01-26 ,27375
2021-06-10 ,121443
2019-04-05 ,34459
2019-08-16 ,81541
2019-12-06 ,51607
2020-04-03 ,11309
2020-08-14 ,83758
2020-12-04 ,40441
2021-01-27 ,38982
2021-06-11 ,108161
2021-10-01 ,115823
2019-04-06 ,66529
2019-08-17 ,78121
2019-12-07 ,34510
2020-04-04 ,28867
2020-08-15 ,92784
2020-12-05 ,31809
2021-01-28 ,34137
2021-02-01 ,249
2021-06-12 ,117022
2021-10-02 ,120151
2019-04-07 ,64709
2019-08-18 ,56347
2019-12-08 ,32308
2020-04-05 ,25755
2020-08-16 ,38651
2020-12-06 ,40743
2021-01-29 ,23566
2021-06-13 ,102591
2021-10-03 ,108293
2019-04-08 ,70500
2019-05-30 ,52481
2019-08-19 ,73963
2019-12-09 ,15221
2020-04-06 ,24660
2020-08-17 ,70358
2020-12-07 ,41591
2021-02-03 ,6488
2021-06-14 ,84534
2021-10-04 ,73610
2019-01-20 ,14249
2019-04-09 ,59327
2019-05-31 ,83347
2020-04-07 ,23646
2020-08-18 ,81799
2020-12-08 ,41083
2021-02-04 ,18792
2021-06-15 ,119245
2021-10-05 ,103930
2019-01-21 ,10291
2020-04-08 ,20744
2020-05-30 ,87081
2020-08-19 ,71467
2020-12-09 ,37053
2021-02-05 ,24378
2021-06-16 ,122291
2021-10-06 ,110683
2019-01-22 ,28562
2020-01-20 ,24230
2020-04-09 ,14192
2020-05-31 ,80706
2021-02-06 ,31236
2021-06-17 ,121567
2021-10-07 ,115333
2019-01-23 ,41483
2020-01-21 ,37399
