2020-02-18,190386
2020-02-19,216938
2020-02-20,237938
2020-02-21,237185
2020-02-22,209732
2020-02-23,179708
2020-02-24,197783
2020-02-25,226546
2020-02-26,231333
2020-02-27,255939
2020-02-28,250830
2020-02-29,230532
2020-03-01,179749
2020-03-02,193515
2020-03-03,222917
2020-03-04,229736
2020-03-05,244451
2020-03-06,243743
2020-03-07,208201
2020-03-08,165805
2020-03-09,175574
2020-03-10,184068
2020-03-11,182630
2020-03-12,171079
2020-03-13,134702
2020-03-14,89651
2020-03-15,59871
2020-03-16,64202
2020-03-17,45617
2020-03-18,36248
2020-03-19,29804
2020-03-20,27622
2020-03-21,16176
2020-03-22,10340
2020-03-23,13579
2020-03-24,11851
2020-03-25,11208
2020-03-26,10666
2020-03-27,11778
2020-03-28,7633
2020-03-29,5545
2020-03-30,9579
2020-03-31,9448
2020-04-01,9473
2020-04-02,8786
2020-04-03,10310
2020-04-04,6396
2020-04-05,5046
2020-04-06,8270
2020-04-07,7886
2020-04-08,7915
2020-04-09,7827
2020-04-10,8588
2020-04-11,6277
2020-04-12,4434
2020-04-13,7473
2020-04-14,8331
2020-04-15,8303
2020-04-16,8499
2020-04-17,9672
2020-04-18,5808
2020-04-19,5124
2020-04-20,8134
2020-04-21,8089
2020-04-22,8626
2020-04-23,8720
2020-04-24,9395
2020-04-25,7221
2020-04-26,4992
2020-04-27,8904
2020-04-28,9457
2020-04-29,9683
2020-04-30,10283
2020-05-01,11896
2020-05-02,8453
2020-05-03,6423
2020-05-04,10799
2020-05-05,11209
2020-05-06,11960
2020-05-07,12069
2020-05-08,13136
2020-05-09,8609
2020-05-10,7606
2020-05-11,11885
2020-05-12,12192
2020-05-13,13019
2020-05-14,13210
2020-05-15,14576
2020-05-16,10257
2020-05-17,7404
2020-05-18,12073
2020-05-19,12224
2020-05-20,12677
2020-05-21,12807
2020-05-22,13995
2020-05-23,8009
2020-05-24,7989
2020-05-25,7664
2020-05-26,13079
2020-05-27,14262
2020-05-28,13588
2020-05-29,15176
2020-05-30,11331
2020-05-31,8826
2020-06-01,14670
2020-06-02,14958
2020-06-03,14992
2020-06-04,15836
2020-06-05,16501
2020-06-06,12131
2020-06-07,9908
2020-06-08,16974
2020-06-09,17721
2020-06-10,18018
2020-06-11,17823
2020-06-12,20108
2020-06-13,14077
2020-06-14,10893
2020-06-15,18275
2020-06-16,19665
2020-06-17,19975
2020-06-18,20301
2020-06-19,22291
2020-06-20,14803
2020-06-21,12829
2020-06-22,23092
2020-06-23,24666
2020-06-24,24945
2020-06-25,25696
2020-06-26,26228
2020-06-27,17215
2020-06-28,15202
2020-06-29,24842
2020-06-30,25159
2020-07-01,25525
2020-07-02,27359
2020-07-03,20377
2020-07-04,14481
2020-07-05,14450
2020-07-06,24504
2020-07-07,26050
2020-07-08,27039
2020-07-09,28953
2020-07-10,24098
2020-07-11,18585
2020-07-12,17086
2020-07-13,25869
2020-07-14,28472
2020-07-15,29304
2020-07-16,29279
2020-07-17,27890
2020-07-18,21800
2020-07-19,17011
2020-07-20,27104
2020-07-21,29470
2020-07-22,31478
2020-07-23,30117
2020-07-24,29194
2020-07-25,24143
2020-07-26,17541
2020-07-27,28731
2020-07-28,31953
2020-07-29,34146
2020-07-30,33873
2020-07-31,34555
2020-08-01,27646
2020-08-02,19455
2020-08-03,32429
2020-08-04,26186
2020-08-05,35980
2020-08-06,36492
2020-08-07,35530
2020-08-08,26839
2020-08-09,21514
2020-08-10,32457
2020-08-11,35234
2020-08-12,36875
2020-08-13,35772
2020-08-14,36994
2020-08-15,29442
2020-08-16,19068
2020-08-17,32680
2020-08-18,36726
2020-08-19,36612
2020-08-20,38725
2020-08-21,38423
2020-08-22,30751
2020-08-23,23241
2020-08-24,34475
2020-08-25,38696
2020-08-26,39507
2020-08-27,38537
2020-08-28,39866
2020-08-29,28033
2020-08-30,27078
2020-08-31,36019
2020-09-01,39688
2020-09-02,41527
2020-09-03,43060
2020-09-04,41981
2020-09-05,30987
2020-09-06,25360
2020-09-07,25354
2020-09-08,43457
2020-09-09,47655
2020-09-10,48295
2020-09-11,50521
2020-09-12,41372
2020-09-13,29470
2020-09-14,44625
2020-09-15,49742
2020-09-16,51389
2020-09-17,53075
2020-09-18,54215
2020-09-19,43830
2020-09-20,33839
2020-09-21,46215
2020-09-22,51190
2020-09-23,54777
2020-09-24,56284
2020-09-25,58829
2020-09-26,47145
2020-09-27,35557
2020-09-28,41203
2020-09-29,54054
2020-09-30,56196
2020-10-01,60607
2020-10-02,59094
2020-10-03,49260
2020-10-04,34494
2020-10-05,47744
2020-10-06,54181
2020-10-07,57153
2020-10-08,59721
2020-10-09,58173
2020-10-10,48185
2020-10-11,34443
2020-10-12,42638
2020-10-13,54557
2020-10-14,59294
2020-10-15,62948
2020-10-16,58372
2020-10-17,52077
2020-10-18,38795
2020-10-19,51191
2020-10-20,57412
2020-10-21,59138
2020-10-22,62159
2020-10-23,61789
2020-10-24,53349
2020-10-25,39439
2020-10-26,53401
2020-10-27,59660
2020-10-28,62978
2020-10-29,64845
2020-10-30,66249
2020-10-31,57920
2020-11-01,42863
2020-11-02,55257
2020-11-03,49758
2020-11-04,49168
2020-11-05,57463
2020-11-06,60808
2020-11-07,55121
2020-11-08,41848
2020-11-09,51948
2020-11-10,62154
2020-11-11,58527
2020-11-12,62237
2020-11-13,63099
2020-11-14,52007
2020-11-15,34895
2020-11-16,52148
2020-11-17,59506
2020-11-18,62063
2020-11-19,61125
2020-11-20,61903
2020-11-21,48758
2020-11-22,32720
2020-11-23,52550
2020-11-24,56335
2020-11-25,51859
2020-11-26,24923
2020-11-27,34264
2020-11-28,35806
2020-11-29,31811
2020-11-30,45976
2020-12-01,54849
2020-12-02,55903
2020-12-03,56776
2020-12-04,57390
2020-12-05,42775
2020-12-06,37198
2020-12-07,50675
2020-12-08,56720
2020-12-09,57622
2020-12-10,59288
2020-12-11,61194
2020-12-12,46618
2020-12-13,38726
2020-12-14,51467
2020-12-15,60886
2020-12-16,50672
2020-12-17,26421
2020-12-18,59318
2020-12-19,44091
2020-12-20,31681
2020-12-21,51526
2020-12-22,56169
2020-12-23,56755
2020-12-24,44483
2020-12-25,19112
2020-12-26,28407
